Name,Chromosome,Region,M1,M2,F1,F2,F3
LOC114696416,NC_051074.1,complement(27002830..27011490),1497.135805,1623.669326,1435.353802,1559.769479,1464.078361
LOC119088898,NC_051074.1,27011585..27013712,0.476320188,0.524067389,0.340669471,0.190872813,0.380212599
Myom1,NC_051074.1,27027942..27147405,0.939810482,0.47578097,0.182885301,0.083438497,0.255433677
LOC114696442,NC_051074.1,complement(27198518..27198610),0,0,0,0,0
Lpin2,NC_051074.1,27200665..27274742,9.616820952,9.93901543,9.953475244,8.32244324,10.07563387
Emilin2,NC_051074.1,complement(27282979..27343445),2.83273272,8.966940085,9.877376607,9.901594207,6.241342624
Smchd1,NC_051074.1,complement(27365638..27519503),20.38034246,26.98148286,27.39912067,30.72633821,28.28225037
Ndc80,NC_051074.1,complement(27546767..27585264),20.74298116,23.06006198,39.01552808,30.43028689,44.51499836
Mettl4,NC_051074.1,27585323..27622453,1.951175903,3.046548039,4.1762753,2.90445141,3.576868219
LOC114696390,NC_051074.1,27694868..27695831,0,0.019468131,0.04459465,0.131175558,0
LOC114696441,NC_051074.1,27923487..27923593,0,0,0,0,0
Adcyap1,NC_051074.1,complement(29113350..29120751),0,3.89E-03,0,0,4.18E-03
Yes1,NC_051074.1,29194146..29263513,32.73784536,41.2928199,41.87871793,51.25081716,49.25961052
Enosf1,NC_051074.1,29276766..29315693,0.127641673,0.097420057,0.015939653,0.056263955,0.059773875
Tyms,NC_051074.1,complement(29316943..29329162),40.55296225,65.10294388,72.47401137,67.0760184,75.72174208
Clul1,NC_051074.1,complement(29341443..29375258),0,0.026906492,0.030816662,0,0
LOC114696439,NC_051074.1,complement(29353817..29353935),0,0,0,0,0
LOC114696426,NC_051074.1,29422373..29450126,7.148983943,7.355638481,7.623281338,6.982002477,7.563070263
LOC114696427,NC_051074.1,29655617..29807308,0,0.081895499,0.027231362,0.16376264,0.034039304
LOC119088945,NC_051074.1,29836670..29841836,0,0,0,0,0
Daw1,NC_051074.1,complement(29846974..29890299),0.125204434,2.131667925,1.442355936,1.374221771,0.916866192
LOC119088900,NC_051074.1,29847157..29851418,0,0,0,0,0
LOC119088946,NC_051074.1,complement(29892590..29905706),0,0.266580655,0,0.287393723,0
Ccl20,NC_051074.1,complement(29926739..29930126),0,2.001999102,0.187725951,1.940579951,0.754258306
LOC119088947,NC_051074.1,complement(29963258..29969468),0,0,0,0,0.027435354
Slc19a3,NC_051074.1,30011099..30034421,0,0.235054901,0.205452874,1.041968015,1.374855776
Agfg1,NC_051074.1,complement(30139315..30191920),51.01268616,96.92752694,88.35841988,109.7150141,114.7428597
Tm4sf20,NC_051074.1,30278718..30291174,0,0,0.058015172,0.034130429,0.054389387
Mff,NC_051074.1,complement(30295492..30324769),105.3242263,103.7404104,92.06350135,89.33163471,105.0191069
Col4a3,NC_051074.1,complement(30328147..30460185),0,0,0.060048135,0.53143229,0.058742916
Col4a4,NC_051074.1,30460280..30580854,0.045505323,0.01786169,0.040914859,0.890600517,0.076715591
Rhbdd1,NC_051074.1,complement(30584807..30711740),13.55013821,12.20902833,14.77939502,12.39380504,10.690676
Irs1,NC_051074.1,30741459..30799137,8.973363314,6.611778203,7.999804888,6.561403801,7.583575558
LOC114696440,NC_051074.1,complement(30753195..30753301),0,0,0,0,0
Nyap2,NC_051074.1,complement(31667684..31921132),0,0,4.73E-03,0,0.017734889
Dock10,NC_051074.1,32220531..32469418,0.025454717,0.070772788,0.100130224,0,0.183274618
LOC114703328,NC_051074.1,complement(32494748..32495372),0,0,0,0,0
LOC114703303,NC_051074.1,32509090..32611207,0,0,0,0,0
LOC114703332,NC_051074.1,complement(32603436..32603542),0,0,0,0,0
Cul3,NC_051074.1,32619370..32707322,79.39481954,78.87888655,76.93860285,73.5281495,92.6682637
Fam124b,NC_051074.1,32771484..32787893,0.146514126,0.03833969,0.098800609,0.103332575,0.082334087
LOC119088948,NC_051074.1,32819991..32825405,0.064177776,0,0,0.084867945,0
Serpine2,NC_051074.1,33107855..33171891,112.715879,101.7298464,21.66012376,31.55854157,49.15629269
Mrpl44,NC_051074.1,complement(33186004..33191091),31.34212691,31.79232937,30.63785586,28.29155287,26.33199241
Wdfy1,NC_051074.1,33206955..33257729,147.2524156,126.6136775,136.6009318,97.15076211,154.3270665
Ap1s3,NC_051074.1,33292018..33396444,55.1579906,22.66980545,23.86132009,76.75389,36.4700858
LOC114703326,NC_051074.1,33426112..33426475,0,0,0.118102315,0.069479801,0.055360626
LOC114703334,NC_051074.1,complement(33478852..33478930),0,0,0,0,0
Scg2,NC_051074.1,33501613..33507010,0.630578261,0.724430519,0.302497687,4.362560453,0.259284507
LOC119088949,NC_051074.1,33670518..33677141,0,0,0,0.069289446,0.055208953
Kcne4,NC_051074.1,complement(34006231..34009740),0.310063446,0.401369867,0.170533388,0.549607038,0.250239958
Acsl3,NC_051074.1,complement(34097519..34154338),23.56372556,25.45920793,27.407182,25.60466716,31.64794772
LOC114703304,NC_051074.1,complement(34141693..34154353),8.432161514,9.09378201,13.22609734,9.447536008,12.81862975
Mogat1,NC_051074.1,complement(34286631..34315780),0.019565194,0.019199262,0.076962839,0.025872785,0.020615108
Farsb,NC_051074.1,34329454..34393713,65.20467846,71.21049908,74.99320909,62.28379112,72.33695028
Sgpp2,NC_051074.1,complement(34399635..34512315),0.127956837,0.13453246,0.267077733,0.060431655,0.158898886
LOC119088901,NC_051074.1,34579594..34580874,0,0.058693599,0.369727655,0.415249102,0.141799382
Pax3,NC_051074.1,34601437..34698624,0.220411972,1.042626563,0.311240085,0.164419104,0.089322995
LOC114706799,NC_051074.1,34900735..34900894,0,0,0,0,0
Epha4,NC_051074.1,35281596..35420912,0.464079908,1.366200324,0.796097088,0.167958324,0.519866678
LOC119088950,NC_051074.1,complement(35719654..35726516),0,0.186121767,0.213169799,0,0
LOC114709316,NC_051074.1,complement(36762286..36816644),0,0,0,0,0.031935448
LOC114709329,NC_051074.1,37141462..37158192,0.60614682,0.225617551,0.317133758,0.345500651,0.803848386
Slc4a3,NC_051074.1,complement(37187603..37201657),14.99110644,8.808797271,14.28984575,17.00274485,12.86721221
LOC114709308,NC_051074.1,complement(37212847..37229678),7.515428938,5.946717372,5.979666379,8.701547685,7.124337923
Inha,NC_051074.1,complement(37243418..37246497),1.86935868,1.346933837,1.645521254,1.313799878,1.597776527
Obsl1,NC_051074.1,37247072..37267923,21.86251724,12.23845398,19.625216,18.0046416,13.45630694
Tmem198,NC_051074.1,complement(37268074..37274375),2.985864552,2.35748671,1.996135768,3.23366289,2.350529212
Chpf,NC_051074.1,37274442..37279273,77.47006136,51.559989,76.96393997,84.81151278,83.70426434
Asic4,NC_051074.1,complement(37279468..37302395),0.010639765,0,0,0,0.078475034
LOC114709296,NC_051074.1,37302711..37308701,0,0,0,0,0
Gmppa,NC_051074.1,complement(37308790..37316168),59.20404353,36.36435092,47.70536223,45.9926968,40.82214155
Speg,NC_051074.1,complement(37320652..37378351),3.34198767,2.605114281,4.598292263,4.38653016,4.498017425
LOC114709295,NC_051074.1,37378438..37389386,0,0,0.085071061,0.500474558,0
Des,NC_051074.1,complement(37385485..37392807),1.062498737,102.1017286,28.9676618,720.9307604,50.82055831
LOC114709314,NC_051074.1,37431147..37441608,82.29238162,60.40597222,57.74196802,78.1699125,60.77448563
Resp18,NC_051074.1,37472447..37478878,0,0,0,0,0
Ptprn,NC_051074.1,37487010..37503688,0.752993323,0.521887415,0.278151764,3.342376343,3.817200498
Dnajb2,NC_051074.1,complement(37505272..37514733),49.51244113,38.11274008,43.23892777,45.95744963,48.72942928
Tuba4a,NC_051074.1,37532511..37536164,62.15938283,156.9855753,87.66518622,62.69230969,84.97050323
Stk16,NC_051074.1,complement(37537463..37540826),60.92566379,62.08100263,67.59384139,66.90202057,65.18844809
Glb1l,NC_051074.1,37540876..37551118,27.58729134,27.73318341,27.92353879,28.60977101,31.25407647
Ankzf1,NC_051074.1,complement(37549335..37556307),13.50885551,12.25546251,11.55043305,13.51430402,12.3495565
Atg9a,NC_051074.1,37556444..37568147,31.40101951,29.3683281,31.06171234,33.06340502,28.94908799
Abcb6,NC_051074.1,37568628..37577512,16.42753729,21.52089949,21.06357951,16.51668634,18.12401788
Zfand2b,NC_051074.1,complement(37577623..37580906),17.69969378,20.15163249,19.14083775,23.46356665,18.41963789
Retreg2,NC_051074.1,complement(37605405..37610407),67.54849481,58.3762831,50.04274547,61.76334333,50.73200567
Cnppd1,NC_051074.1,37610756..37617018,110.4335843,99.55266252,106.2978047,119.3161711,113.0023936
Slc23a3,NC_051074.1,37618817..37628414,0.102865,0.062117594,0.302365382,0.156954785,0.125059585
Nhej1,NC_051074.1,37628746..37722512,8.635757858,7.221292949,6.758538526,5.591901995,5.641776325
Ihh,NC_051074.1,37737743..37744223,0,0,0.042817971,0.675089001,0.088312329
Cfap65,NC_051074.1,37754398..37787269,0,0,0,8.70E-03,0
LOC119088902,NC_051074.1,37788716..37791844,0,0,0,0,0
Cryba2,NC_051074.1,37795396..37799332,0.013563814,0,0,0,0
Fev,NC_051074.1,37803497..37807422,0,0,0,0,0
Cdk5r2,NC_051074.1,complement(37826905..37829384),0.015423369,0,8.67E-03,0,0.016251022
Wnt10a,NC_051074.1,complement(37882282..37893906),0,0.324172602,0.225421693,0.187222561,0.074588283
Wnt6,NC_051074.1,complement(37900298..37913610),0.059210456,0.203360599,1.153478134,0.978740235,0.405520868
Prkag3,NC_051074.1,37908781..37946442,0,0.036210294,0,0.013941923,0.088869979
LOC114709306,NC_051074.1,complement(37947494..37973950),0.147241057,0.200676627,0.147097495,0.216344291,0.051714117
Ttll4,NC_051074.1,complement(37981661..38030660),18.63496908,23.99490931,22.57017618,26.9133696,21.54793396
Stk36,NC_051074.1,complement(38047416..38079783),1.713967621,1.710909328,1.947468857,1.58444007,1.672903391
Rnf25,NC_051074.1,38077497..38083783,29.22970174,26.5796741,27.84693444,29.32297907,26.10657903
LOC114709312,NC_051074.1,complement(38084930..38089086),22.04322992,20.82298544,21.85774578,16.55262552,21.83145519
Znf142,NC_051074.1,38089773..38111636,9.423449014,9.403568376,11.51811112,9.788195443,11.03858859
Plcd4,NC_051074.1,complement(38112173..38137529),0.017545851,0.017217686,0.019719836,0.017401822,0
Usp37,NC_051074.1,38134651..38237613,9.442238636,10.54569169,11.78737302,12.92187547,10.70363948
Cnot9,NC_051074.1,complement(38146211..38167742),35.20475725,44.1477876,42.38150794,52.59852555,42.56955311
LOC114709345,NC_051074.1,complement(38156249..38156379),0,0,0,0,0
Vil1,NC_051074.1,complement(38237674..38274151),0.047076867,0.086618207,0.079364756,0.217888657,0.173610922
Ctdsp1,NC_051074.1,complement(38279847..38285515),105.4700101,100.2462328,91.5992055,102.6991324,93.50982373
Slc11a1,NC_051074.1,complement(38290910..38301552),2.475923406,3.846175939,2.713868025,1.677558971,1.834447521
LOC114709315,NC_051074.1,complement(38311728..38319466),0.479873972,0.608244247,0.662928731,0.661020587,0.737369965
Pnkd,NC_051074.1,complement(38328146..38405665),8.709016986,17.72923886,13.09807381,19.30577724,11.79184807
Tmbim1,NC_051074.1,38381249..38402226,93.23134519,85.03135204,74.26667261,113.1285564,98.59112315
LOC114709343,NC_051074.1,38405766..38410913,197.0699627,176.7945396,190.1338677,229.4153824,190.9462218
Gpbar1,NC_051074.1,complement(38411012..38414540),0.925930776,0.361836982,0.515723564,0.39008711,0.483492285
Arpc2,NC_051074.1,complement(38420794..38452680),591.2562318,655.9437017,607.3944745,644.1047401,667.8705882
LOC114709325,NC_051074.1,38496280..38498115,2.447913756,1.40039058,1.451706455,2.451925536,1.371954503
LOC114709324,NC_051074.1,complement(38525939..38534674),0,0,0,0,0
Rufy4,NC_051074.1,complement(38540068..38564226),0.065721571,0.03685278,0.010552097,0.024831269,0.039570482
Tns1,NC_051074.1,38562066..38787686,76.65939577,62.4351364,73.47266123,116.6184798,61.32410027
LOC119088951,NC_051074.1,39315983..39317360,0.609650987,0.088629413,0.152264142,0.418027234,0.14274806
LOC119088903,NC_051074.1,complement(39642617..39643642),0,0,0,0,0
Tnp1,NC_051074.1,39650952..39651660,0,0,0,0,0
Igfbp5,NC_051074.1,39786853..39803676,6161.843507,2663.961085,2226.235366,779.9639145,2056.04016
Igfbp2,NC_051074.1,complement(39808801..39834941),1651.099035,2906.822444,4211.278664,1822.278767,3257.130739
Rpl37a,NC_051074.1,complement(39963214..39965741),3459.524996,3681.471546,3160.347312,1902.399471,3240.581495
Smarcal1,NC_051074.1,complement(39975847..40021627),19.03638101,18.87740113,22.13853067,16.41002184,19.09951844
Marchf4,NC_051074.1,40067009..40187573,0,0,0,0,0.014554906
LOC114693601,NC_051074.1,complement(40222081..40265839),24.29937429,23.04840789,27.96581377,25.29064766,33.16674174
Xrcc5,NC_051074.1,complement(40267739..40326497),20.94486983,23.79295766,28.15569142,23.84242531,31.10507266
Tmem169,NC_051074.1,complement(40329807..40353219),0.462127703,0.802318582,1.648054149,0.282051833,1.21731636
Pecr,NC_051074.1,40353293..40383759,10.83475107,10.74487083,8.579398236,7.077039602,10.37833532
LOC114693640,NC_051074.1,complement(40386634..40386824),0,0,0,0,0
LOC114693638,NC_051074.1,complement(40394975..40395165),0,0,0,0,0
Mreg,NC_051074.1,40408355..40470812,0.833885264,1.1562778,0.285236682,0.287666135,0.305611644
LOC119088904,NC_051074.1,complement(40444500..40445685),0,0,0,0,0
LOC114693639,NC_051074.1,40533738..40533844,0,0,0,0,0
LOC119088952,NC_051074.1,40776182..40799709,0.197920424,0.086319409,0.115341012,0,0.069513764
Fn1,NC_051074.1,40982560..41054713,4350.364292,2187.93176,3060.02104,1223.723785,2348.003567
Atic,NC_051074.1,complement(41063225..41090596),102.5681638,111.4168619,110.3390564,93.51277188,102.3454101
Abca12,NC_051074.1,41223071..41388547,0.130383462,0.164500544,0.041868108,1.086504396,0.154825236
Bard1,NC_051074.1,41518515..41590614,7.676279532,11.18942528,15.07578084,12.53234155,14.07126325
Vwc2l,NC_051074.1,complement(41728488..41886214),0,0,0,0,0
Spag16,NC_051074.1,complement(41886647..42722870),0.010957779,0.043011333,8.21E-03,0.019320586,0
Ikzf2,NC_051074.1,42846909..43005382,5.206642063,2.960039232,2.872875516,3.125782355,2.973594057
LOC114693629,NC_051074.1,complement(43178176..43179581),0,0.026695986,0,0.035975317,0
LOC114693643,NC_051074.1,complement(43282792..43282899),0,0.347542188,0.199024272,0.468345327,0
Erbb4,NC_051074.1,43447935..44534438,0.04208908,0.19028365,0.045614617,0.16697433,0.087111509
Cps1,NC_051074.1,complement(45250449..45363523),0,0,0,0,0
Lancl1,NC_051074.1,45436303..45473633,23.34347335,23.05634855,17.55235565,22.79515455,19.70544324
Myl1,NC_051074.1,45527341..45547207,0,1.143350278,0.018707242,0,0.683985589
Acadl,NC_051074.1,45606552..45641159,105.7837879,147.2899687,117.002687,123.0618729,124.479115
Kansl1l,NC_051074.1,45654160..45748198,9.841798643,10.85685136,8.994605257,9.639173824,11.29778987
Rpe,NC_051074.1,complement(45749236..45767957),30.94048508,41.0345168,38.86517881,42.93393141,40.95207751
Unc80,NC_051074.1,complement(45769152..45949707),2.68E-03,0.010512409,0.012040118,7.08E-03,8.47E-03
Map2,NC_051074.1,complement(45976729..46256202),3.801460701,9.815194475,2.78853989,7.429737663,5.123452995
LOC114705070,NC_051074.1,complement(46472121..46473953),0,0,0,0,0
Pth2r,NC_051074.1,complement(46895178..46963644),0,0,0,0,0
LOC114705073,NC_051074.1,46977562..46977665,0,0,0,0,0
Pikfyve,NC_051074.1,complement(47011906..47106250),17.36658991,17.21353861,16.97907763,15.72617487,19.67642197
Idh1,NC_051074.1,47119256..47141044,158.8951189,126.3481525,109.2742808,144.4778256,109.5353647
LOC114705048,NC_051074.1,47158991..47161790,0,0,0,0,0
C13H2orf80,NC_051074.1,47163772..47186411,0,0,0,0,0
LOC114705061,NC_051074.1,47186932..47189511,0,0,0,0,0
LOC114705062,NC_051074.1,47201001..47203128,0,0,0,0,0
LOC114705053,NC_051074.1,47212398..47214222,0,0,0,0,0
LOC114705052,NC_051074.1,47221769..47223546,0,0,0,0,0
LOC114705072,NC_051074.1,47225943..47226110,0,0,0,0,0
LOC114705067,NC_051074.1,47233915..47236457,0,0,0,0,0
Plekhm3,NC_051074.1,47306653..47471717,7.357972743,6.512647125,6.51676144,10.11625906,7.624615014
Fzd5,NC_051074.1,47523485..47529628,5.590569525,4.868984593,7.231344792,7.689278943,8.150374406
Ccnyl1,NC_051074.1,complement(47535593..47571689),18.10381746,26.379833,27.31311575,32.12624076,27.34099986
LOC119088906,NC_051074.1,47571868..47583115,0.063118737,0.061938212,0.212818034,0.876408582,0.099758751
Mettl21a,NC_051074.1,47644235..47655126,10.93776789,10.4168937,9.692705674,9.500569139,9.683174726
Creb1,NC_051074.1,complement(47659496..47726554),21.03747499,23.86845105,24.05955003,25.39248919,21.77689351
LOC119088907,NC_051074.1,complement(48128643..48131232),0.699907677,0.240385996,0.196657103,0.277664933,0.147493268
Klf7,NC_051074.1,48134507..48222065,6.828817553,7.858271728,11.53046674,8.775174272,9.533447297
LOC119088909,NC_051074.1,48253851..48291940,0.082302215,0,0.092499716,0,0.086718742
LOC119088910,NC_051074.1,complement(48258906..48262176),0,0,0.097702825,0.402351213,0.091596672
LOC119088911,NC_051074.1,complement(48266119..48269156),0,0,0,0,0
Cpo,NC_051074.1,complement(48322271..48360787),0,0,0,0,0
LOC114705074,NC_051074.1,complement(48434628..48434730),0,0,0,0,0
Fastkd2,NC_051074.1,complement(48475111..48495611),7.129961595,9.58021808,9.244800818,7.590438075,7.383341795
Mdh1b,NC_051074.1,48495620..48533847,0.649599627,0.637450006,0.708613892,0.404246116,0.805245464
Dytn,NC_051074.1,48547704..48601881,0,0,0,0,0
Fam237a,NC_051074.1,complement(48605171..48610147),0,0,0,0,0
Adam23,NC_051074.1,complement(48636475..48784445),0.444909627,1.053834004,0.748328709,0.30025797,0.876142076
Zdbf2,NC_051074.1,complement(48917906..48962411),0.076926378,0.037081631,0.124377881,0.028554821,0.059724313
LOC114708218,NC_051074.1,48934558..48934660,0,0,0,0,0
Gpr1,NC_051074.1,49019033..49057667,0.05049499,0,0.070939345,0.033386994,0.079807001
Eef1b2,NC_051074.1,complement(49060925..49063842),595.3080528,607.0403543,555.5532912,433.2554541,503.1693095
LOC114708221,NC_051074.1,complement(49061471..49061600),0,0.577454712,0,0,0
LOC114708220,NC_051074.1,complement(49061899..49061977),0,0,0,0,0
Ndufs1,NC_051074.1,49064073..49097847,94.98290814,108.7359393,97.46409705,98.38871398,100.3866629
LOC119088912,NC_051074.1,49101018..49102078,0.302132342,0.23718519,0.203740487,0.239721779,0.063669092
LOC114708215,NC_051074.1,complement(49130379..49131838),2.979726187,1.909548172,2.169965752,2.151112321,2.322681895
Ino80d,NC_051074.1,49131583..49204824,7.355437722,6.516530391,7.216747607,8.435764515,7.334566299
LOC114708216,NC_051074.1,49226248..49226354,0,0,0,0,0
LOC119088953,NC_051074.1,49416834..49422131,0,0.124081178,0,0,0
Nrp2,NC_051074.1,complement(49431043..49550481),156.5404215,64.1128179,64.63871191,37.38766942,76.0883603
LOC119088914,NC_051074.1,49465941..49467732,0,0,0,0,0
LOC119088913,NC_051074.1,49528188..49569505,0,0.059959355,0,0,0.128762094
Pard3b,NC_051074.1,complement(49605550..50599017),6.921801393,9.912522488,7.623369288,6.878209614,6.690637507
LOC114708207,NC_051074.1,49873952..49874958,8.299518434,9.821604344,9.114402514,10.62357891,15.60872775
LOC114708217,NC_051074.1,complement(50733381..50733483),0,0,0,0,0
Icos,NC_051074.1,complement(51217451..51238938),0.011729517,0,0.013182841,0,0.018538425
Ctla4,NC_051074.1,complement(51309496..51317171),0.058108552,0.014255433,0,0,0.030613396
Cd28,NC_051074.1,complement(51449291..51460345),0.383053357,0.090575667,0.041495408,0.463824619,0.393883371
Raph1,NC_051074.1,51628405..51713802,15.533685,20.64772379,14.85417063,14.82473372,17.98087263
LOC114682494,NC_051074.1,complement(51670352..51670457),0,0,0,0,0
Abi2,NC_051074.1,complement(51715583..51802197),23.6377182,28.66863521,28.89597131,27.97336661,32.98653336
LOC114682489,NC_051074.1,51747133..51747472,0,0,0,0,0
LOC114682486,NC_051074.1,complement(51815445..51870984),105.6811058,89.19190699,107.6772102,121.0649045,98.90266128
Nbeal1,NC_051074.1,complement(51885253..52025632),5.85653135,5.750594958,7.513944083,8.511065756,7.212480218
LOC114682487,NC_051074.1,52037799..52038430,1.603835118,104.6453926,0.54416763,77.03243156,213.8521405
Carf,NC_051074.1,complement(52061007..52108427),6.236720201,5.746147705,6.559518758,6.448636768,6.69337191
Wdr12,NC_051074.1,52108465..52130609,22.79290337,27.99766131,22.21679252,23.1899779,22.48328567
Ica1l,NC_051074.1,52135402..52178652,0.343525065,0.079678189,0.140395959,0.173449902,0.236918889
Fam117b,NC_051074.1,complement(52183491..52264570),9.3243021,7.300677427,6.377525027,5.076657479,7.514282259
Bmpr2,NC_051074.1,complement(52301657..52419339),36.89665172,37.72068986,37.7375529,48.1887412,44.13638817
Nop58,NC_051074.1,complement(52468560..52495274),74.33594694,88.8675943,91.98659751,76.00767096,86.9136074
LOC114685758,NC_051074.1,complement(52476226..52476309),0,0,0,0,0
LOC114685759,NC_051074.1,complement(52477056..52477137),0,0,0,0,0
LOC114685757,NC_051074.1,complement(52488258..52488342),0,0,0,0,0
LOC114685756,NC_051074.1,complement(52489251..52489335),0,0,0,0,0
Sumo1,NC_051074.1,52516705..52539952,95.95045335,96.93286867,85.01211889,93.45727764,97.77454922
Kiaa2012,NC_051074.1,complement(52540669..52655157),0.257739632,0.35545382,0.258358225,0.285561857,0.256891048
LOC119088915,NC_051074.1,52590389..52592509,0.222383457,0,0.083312486,0.098025766,0
Fzd7,NC_051074.1,complement(52696445..52699723),21.09055132,21.76637961,23.03510203,44.04845647,28.80420614
LOC114704347,NC_051074.1,complement(52776351..52778949),0.128827159,0.264327861,0.039487976,0.061948923,0.123400292
Cdk15,NC_051074.1,complement(52817206..52917598),6.865263539,4.645365874,6.07273784,12.25807353,5.83240699
LOC114705522,NC_051074.1,52904185..52904294,0,0,0,0,0
Als2,NC_051074.1,52940896..53010943,12.8435263,15.35150556,12.49472433,15.85585291,14.1390398
Mpp4,NC_051074.1,53015969..53056995,0.197490472,0.108526185,0.106540874,0.083570913,0.291323573
Tmem237,NC_051074.1,53057026..53076868,9.456994149,8.456547488,10.38634439,10.36674746,7.543757256
LOC114704256,NC_051074.1,53084062..53123258,0,0,0,0,0
LOC119088916,NC_051074.1,53151300..53176863,0.021869614,0.028614108,0.024579327,0.038560164,0.023043188
Stradb,NC_051074.1,complement(53178882..53203427),9.445771245,11.25709447,10.85037993,13.00913873,12.59673843
Trak2,NC_051074.1,53202814..53267992,20.55003402,24.93137089,28.83261372,44.26947507,28.029581
Flacc1,NC_051074.1,53273591..53304351,3.364363378,4.165420268,2.483677288,3.940097852,3.274581009
Casp8,NC_051074.1,complement(53309402..53341172),14.26369449,23.71952465,20.58559775,29.21236923,21.15439253
Cflar,NC_051074.1,complement(53367885..53414572),29.06975739,38.58086902,26.32901135,31.5634436,33.48497306
LOC114705493,NC_051074.1,complement(53417894..53417997),0,0,0,0,0
Ndufb3,NC_051074.1,complement(53459290..53468460),188.6000844,192.5898597,174.0209265,154.0335742,162.8686825
Fam126b,NC_051074.1,53468567..53527751,6.337672081,6.775130565,6.863636419,5.913264789,8.24353795
Orc2,NC_051074.1,53539224..53580098,40.35429947,43.87282826,43.84723703,42.13644872,44.17751027
Nif3l1,NC_051074.1,complement(53582451..53602438),15.93645712,15.77705328,16.43340793,17.31267914,16.10547837
Ppil3,NC_051074.1,53602510..53612258,34.01473115,35.44723238,36.00936075,33.62877578,36.06016334
Clk1,NC_051074.1,53621991..53633445,92.71673537,88.91311165,71.90655698,71.9822032,84.44117999
Bzw1,NC_051074.1,complement(53640224..53657221),236.3785183,275.8095857,240.725604,233.188996,272.7260735
LOC119088917,NC_051074.1,complement(53671927..53681631),0.208131554,0.408477638,0.155946467,0.152905971,0.085283479
LOC114704265,NC_051074.1,complement(53691435..53769655),0.064924753,0.054608957,0.041696647,0.024530211,0.039090723
LOC114704588,NC_051074.1,complement(53780046..53847957),3.801934016,0.44631611,0.280787216,0.029649059,1.117077479
LOC114704606,NC_051074.1,complement(53861391..53955480),3.332237486,1.152541386,0.778260946,0.531209843,0.794118773
LOC114704597,NC_051074.1,53940441..53942069,6.293261748,18.86084718,0.214333832,17.31076382,10.23351418
LOC114704613,NC_051074.1,complement(53961684..54030186),21.55415784,4.460591868,2.157166304,0.311600722,2.672390346
Sgo2,NC_051074.1,complement(54034658..54063712),19.88494101,25.55680537,36.46539986,31.85684458,45.88318887
Kctd18,NC_051074.1,54078680..54092737,10.82963438,9.071901896,8.745478653,9.836825256,9.605512845
Spats2l,NC_051074.1,complement(54104165..54275707),1.807981533,4.885033546,4.99926703,1.264204869,6.44047252
LOC114705510,NC_051074.1,complement(54592974..54593133),0,0,0,0,0
Maip1,NC_051074.1,complement(54646170..54657150),22.40715157,22.46808628,23.10849147,24.89417711,21.26524047
Tyw5,NC_051074.1,54657256..54675783,6.58831552,8.236713121,7.109351702,8.845936289,8.709265771
C13H2orf69,NC_051074.1,complement(54678333..54687002),10.23538163,12.10968011,10.87913697,10.57178461,12.70349448
Satb2,NC_051074.1,55093081..55270759,4.618259299,7.668705249,10.13040986,8.409821698,8.859112431
LOC114705418,NC_051074.1,55418213..55419645,0,0,0,0,0
LOC114704271,NC_051074.1,complement(56130861..56155584),0,0.014348072,0,0,0
LOC114705515,NC_051074.1,56171988..56172094,0,0,0,0,0
Plcl1,NC_051074.1,complement(56225651..56548125),1.176469189,1.259088825,2.384159273,6.903637,3.141614406
Boll,NC_051074.1,56579326..56671813,0.038110217,0.077911317,0.057109589,0.025198254,0.066925499
Mars2,NC_051074.1,complement(56679258..56682171),10.72416364,15.1026998,14.53874357,17.76594226,12.21938576
Rftn2,NC_051074.1,56691658..56755021,23.21248639,36.09953499,25.0864119,16.52712223,23.06760191
LOC114704811,NC_051074.1,complement(56769265..56797973),49.87364162,59.63197882,48.7807112,52.3043302,59.48424648
Hspe1,NC_051074.1,complement(56825861..56828529),252.7093436,272.9644675,261.0671233,206.889222,271.9753885
Hspd1,NC_051074.1,56828687..56838063,210.16696,241.6338035,245.5393842,194.7962401,273.2462864
Coq10b,NC_051074.1,complement(56858526..56875840),69.16540542,76.35717375,88.96780375,106.1872226,94.8237861
Sf3b1,NC_051074.1,56902802..56950180,129.0588419,122.2049277,118.4027015,113.7772751,135.05674
Ankrd44,NC_051074.1,57011111..57277989,7.997391215,5.30237292,5.724017098,14.71159756,8.004816715
Pgap1,NC_051074.1,57357710..57430968,3.138134654,2.980503479,3.480924682,2.566563255,3.997055415
C13H2orf66,NC_051074.1,57456529..57458162,0,0,0,0,0
LOC119088918,NC_051074.1,complement(57460369..57462701),0,0,0.154083307,0,0
Gtf3c3,NC_051074.1,57462497..57496556,32.19433795,30.60283074,33.05132352,32.52837721,35.07666645
Ccdc150,NC_051074.1,complement(57520294..57615787),0.101516467,0.138753336,0.15484277,0.100683147,0.10314393
Hecw2,NC_051074.1,57672557..58035167,3.532229776,3.209239596,2.82493095,1.989258161,2.628317187
LOC114705478,NC_051074.1,57960732..57960899,0.11383915,0,0,0,0
Stk17b,NC_051074.1,58055736..58087576,204.2946434,183.3773829,145.0771999,131.5654655,138.3594664
LOC119088919,NC_051074.1,complement(58113886..58122218),1.052515527,1.058021049,1.118008831,0.305524603,2.272089249
Dnah7,NC_051074.1,58147682..58404872,0.017477704,0.011433876,0.019643246,0.015408208,0.019950231
