Name,Chromosome,Region,M1,M2,F1,F2,F3
gene:ENSMUSG00000121740,10,complement(20391073..20393910),0,0,0,0,0
Gm48651,10,20631863..20707046,0,0,0,0,0
Gm53617,10,complement(20742000..20767448),0,0,0,0,0
Ahi1,10,20828446..20956328,9.230029675,10.32957727,9.578284035,9.536557227,9.658625201
Gm10826,10,complement(20906389..20909692),0,0,0,0,0
Gm20149,10,complement(20910203..20924798),0.062045124,0.034815171,0,0.036847542,0
Gm48189,10,20976459..20978125,0,0,0,0,0
Myb,10,complement(21000834..21036883),0.083942893,0.103950549,0.114719473,0.17190432,0.072765053
Gm26577,10,21020993..21030273,0.071036554,0.053147336,0.093845151,0.224999457,0.025880324
Gm40608,10,complement(21053526..21065081),0,0,0,0,0
Gm33619,10,21058594..21064519,0,0,0,0,0
Gm33728,10,complement(21074000..21128013),0,0,0,0,0
Hbs1l,10,21171878..21244797,37.01897838,43.83698708,41.24305963,40.68597017,44.39795911
4930455C13Rik,10,complement(21194987..21217956),0.508002074,0.057010698,0.100666901,0.150846885,0.11104642
Aldh8a1,10,21253190..21272484,0.011782778,0,0.035023549,0.055980726,0.025756495
1700021A07Rik,10,21295257..21302464,0,0,0,0,0
1700020N01Rik,10,21468047..21498276,0,0,0,0,0
Gm56950,10,21545164..21545959,0,0,0,0,0
Gm5420,10,21562310..21583339,0,0,0,0.049159545,0
Gm29323,10,21619766..21622905,0,0.174809912,0,0,0
Platr6,10,complement(21706398..21720750),0.042668821,0.015961741,0.056369035,0.033787047,0.077726386
Gm23839,10,complement(21754683..21754791),0,0,0,0,0
Sgk1,10,21758083..21875802,149.7540382,195.239746,156.6602109,165.4198942,129.4325526
Gm34267,10,complement(21930283..21934566),0,0,0,0,0
Semp2l2b,10,complement(21942206..21943978),0,0,0.043349791,0,0.015939827
gene:ENSMUSG00000121429,10,21950136..21978158,0,0,0,0.046114754,0.021217203
gene:ENSMUSG00000121883,10,complement(21988949..22024722),0.022081388,0.012390455,0.021878502,0,0.096537366
Raet1e,10,22034468..22250038,2.970176833,2.042984572,1.768105242,7.510959167,4.607680647
H60b,10,22034485..22164748,15.34811213,13.25327182,16.57995477,8.178164505,26.53721073
Gm26740,10,complement(22062118..22178734),4.398E-3,0,8.716E-3,0.036568631,0
Gm26581,10,22088552..22093140,0,0,0.205918765,0.013713966,0
gene:ENSMUSG00000121430,10,22182601..22197664,1.195484734,1.57708942,1.796361703,0.75229457,2.890164993
Raet1d,10,22236451..22250038,5.078152309,6.142002656,12.71207793,1.854254717,11.66931423
Gm10825,10,22278782..22283369,0.098163063,0.012960449,0,0.521247066,0.063111465
Slc2a12,10,22520910..22580184,1.409732733,1.130055105,1.112586651,0.913326801,0.566960512
Tbpl1,10,complement(22579778..22607837),29.63590296,31.96375987,36.00546676,33.98929426,30.13618561
Gm56675,10,complement(22587984..22607136),0,0,0,0,0
Mir7663,10,complement(22605271..22605331),0,0,0,0,0
Gm47634,10,22627796..22629236,0,0,0,0,0
Gm10824,10,22690837..22724571,0,0,0,0,0
Tcf21,10,complement(22693180..22696073),0,0,0,0,0
Eya4,10,complement(22978862..23226684),10.26549857,10.55608343,10.52753671,6.694904464,10.97384001
Gm24655,10,complement(23042763..23042869),0,0,0,0,0
Gm47843,10,complement(23448918..23485329),0.231644395,0.129981838,0.516411056,0.068784828,0.189885648
4930520K02Rik,10,complement(23487161..23498046),0,0,0,0,0
Rps12,10,complement(23661081..23663173),1706.301526,1527.169055,1673.598825,1070.601528,1256.938321
Snora33,10,complement(23661245..23661373),0,0,0,0,0
Snord100,10,complement(23661648..23661721),0,0,0,0,0
Gm23130,10,complement(23662368..23662441),0,0,0,0,0
Gm56964,10,23663304..23663990,0.526931991,0.844787346,0.447506136,0.938807777,0.658196541
Slc18b1,10,23672884..23703866,29.07754197,22.29922967,21.86185131,28.27583117,21.31765165
Vnn3,10,23727360..23745741,0.17133499,0.032046875,0.084880374,0.339176431,0.062421456
Vnn1,10,23770586..23781241,4.655599307,1.585444861,1.643649659,1.843254034,2.16404929
Taar1,10,23796254..23797367,0,0,0,0,0
Taar2,10,23814470..23817481,0,0,0,0,0
Taar3,10,23825456..23826487,0,0,0,0,0
Taar4,10,23836392..23837435,0,0,0,0,0
Taar5,10,23846604..23847617,0,0,0,0,0
Taar6,10,complement(23860507..23861544),0,0,0,0,0
Taar7a,10,complement(23868303..23869379),0,0,0,0,0
Taar7b,10,23875837..23876913,0,0,0,0,0
Taar7d,10,23903120..23904196,0,0,0.047576093,0,0
Taar7e,10,23913512..23914588,0,0,0,0,0
Taar7f,10,23925408..23926484,0,0,0,0,0
Taar8a,10,23952398..23953432,0,0,0,0,0
Taar8b,10,complement(23967158..23968192),0,0,0,0,0
Taar8c,10,complement(23976776..23977810),0,0,0,0,0
Taar9,10,complement(23984386..23985432),0,0,0,0,0
Gm40614,10,complement(23999112..24008385),0.037285228,0,0,0,0
Stx7,10,24025200..24066120,51.25215096,55.74681439,51.80648879,52.32029619,50.74779204
Moxd1,10,24099415..24178688,27.73313262,48.73610691,72.17264359,102.6244473,61.4184278
Gm15271,10,24323388..24328555,0,0.055011271,0.024284101,0.101889564,0.147333864
Gm15270,10,complement(24425063..24473006),0.77441489,1.006314309,0.783453169,1.026329489,1.167160192
Ccn2,10,24471340..24474581,1234.318049,1751.574052,949.6402426,1416.249682,2253.911406
Enpp1,10,complement(24513812..24588057),11.54087403,21.77585783,21.53835428,38.93474438,36.63473048
Enpp3,10,complement(24648304..24718721),1.701760513,2.117184228,2.358871259,2.843081468,1.775432388
Med23,10,24745884..24789579,16.33662402,16.94621703,15.58928952,20.24853897,18.73388954
Gm23410,10,24769878..24769984,0,0,0,0,0
Mir6905,10,24786562..24786631,0,0,0,0,0
Arg1,10,complement(24791119..24803382),0.023211226,0,0.045995918,0.082708508,0.025369223
Gm36172,10,24803456..24806403,0,0,0,0,0
Gm47715,10,24875918..24908148,0.122874039,0.103421843,0.121745061,0.22803999,0.083936186
Gm55950,10,24930038..24930122,0,0,0,0,0
Gm56960,10,complement(24972045..24974007),0.605035475,0.285896013,0.063102774,1.096872351,0.348045739
Akap7,10,complement(25044988..25183768),14.36779654,9.146613969,8.877601157,14.74898438,6.356373245
Gm25016,10,complement(25141943..25142073),0,0,0,0,0
Gm55951,10,complement(25157498..25157750),0.204405578,0.229394825,0,0,0.111704798
Gm40617,10,25174507..25182330,0.160272555,0.071946559,0.16938662,0.190366276,0.070069374
Epb41l2,10,25235696..25399417,65.06137371,78.98662533,72.12592201,73.09469177,73.6206871
Smlr1,10,complement(25403841..25412165),0,0,0,0,0
Gm29571,10,25412215..25579239,0,0,0,0,0
Gm36908,10,complement(25491530..25497492),0.020408292,0,0,0,0
Gm36543,10,complement(25577104..25583903),0.128006463,0.071827835,0.15853791,0.076020856,0.034976874
4930401C15Rik,10,complement(25655212..25713335),0,0,0,0,0
Gm47939,10,25775177..25779814,0.242928463,0.021810181,0.606554963,0.646334403,0.095585053
Tmem200a,10,complement(25788229..25954950),0.255591159,2.086094617,0.928556802,1.835293981,2.480324994
Gm9767,10,25954153..25955345,0,0,0.042950086,0,0
Samd3,10,26105605..26148070,0,0,0,0,0
L3mbtl3,10,complement(26150366..26251967),8.396369997,8.090389165,9.007656265,10.12469757,7.626161219
Gm55966,10,complement(26232630..26232755),0,0,0,0,0
Gm54618,10,26233845..26233944,0,0,0,0,0
Gm30034,10,26369094..26374743,0,0,0,0,0
Gm48893,10,26571296..26618856,0,0,0.035143658,0,0
Arhgap18,10,26629417..26794644,6.00804404,5.195365402,6.379707669,8.475922429,6.331184999
Gm48084,10,26825736..26858032,0,0,0,0,0
Lama2,10,complement(26856032..27495754),0.478060392,2.088349423,2.095247715,2.559831217,2.946120716
4930579H20Rik,10,27265862..27273221,0,0,0,0,0
Gm54634,10,27328285..27328356,0,0,0,0,0
Gm36962,10,complement(27489564..27491324),0,0,0,0,0
Gm30165,10,complement(27522309..27574323),0,0,0,0,0
Gm30228,10,complement(27620880..27685620),0,0,0,0,0.043501253
Ptprk,10,27950816..28473393,18.02716712,21.98373668,19.5992444,19.46717988,19.67986607
Gm54670,10,complement(28090035..28090117),0,0,0,0,0
Themis,10,28544356..28759814,2.213E-3,0,0,5.258E-3,0
gene:ENSMUSG00000121770,10,complement(28756917..28798391),0,0.14086624,0.041455868,0,0
Gm22811,10,complement(28830145..28830298),0,0,0,0,0
2310057J18Rik,10,complement(28848284..28862299),0,0,0,0,0
Gm9996,10,complement(29019278..29020190),0,0,0,0,0
Mtcl3,10,29019835..29075626,0.012386733,0.041703155,0.024545846,0.029425079,0.108306832
Gm49353,10,29074950..29097936,0,0,0.070772725,0,0
9330159F19Rik,10,29087602..29106775,0.017934667,0.060381714,0.062194584,0.23432404,0.083308885
Gm46218,10,complement(29172967..29189821),0.174859209,0.327060528,0.267097738,0.424037438,0.207042593
Echdc1,10,29189162..29223465,27.57485751,25.47291892,26.75631052,22.61923629,19.19713982
Rnf146,10,complement(29220172..29238438),30.731663,29.12264083,29.12116555,28.58268176,27.77295644
Gm25596,10,29225581..29225687,0,0,0,0,0
Gm47483,10,complement(29227875..29229889),0,0,0,0,0
Gm30698,10,29238144..29241341,0,0,0,0,0
Gm40621,10,29242736..29250941,0,0,0,0.033805642,0
Gm24286,10,29271032..29271159,0,0,0,0,0
Rspo3,10,complement(29328412..29411863),8.89524784,6.949401148,12.09682222,16.82722878,18.96892077
Gm20276,10,complement(29366770..29369417),0,0,0,0,0
Gm48159,10,29410713..29490467,0.023232081,0,0,0.165565638,0.025392016
gene:ENSMUSG00000121784,10,complement(29574731..29575389),5408.885327,5228.163907,5267.711189,3537.707941,3797.051197
Gm48215,10,complement(29860174..29880374),0.059716641,0,0,0,0
Cenpw,10,complement(30070565..30076556),4.218468043,5.526666625,6.236100559,6.257720581,6.530101756
gene:ENSMUSG00000121631,10,30248914..30251557,0,0,9.69E-3,0,0
Gm22623,10,30369938..30370044,0,0,0,0,0
Gm48232,10,complement(30387756..30390119),0,0,0,0,0
Gm48233,10,complement(30406910..30408026),0,0,0,0,0
Trmt11,10,complement(30410221..30476745),5.261094578,5.811342764,5.067956407,5.670342374,5.313638158
Gm20300,10,complement(30479191..30482630),7.817324941,5.963965364,6.725178152,9.365504274,7.237853956
Hint3,10,complement(30484137..30505628),7.023029726,5.510297284,6.271471322,4.524225803,3.912238426
Ncoa7,10,complement(30504995..30679322),5.658503596,6.064621609,5.880533485,6.933188416,5.997337049
Gm54762,10,complement(30549130..30549223),0,0,0,0,0
Gm48335,10,complement(30616148..30619958),0,0,0,0,0
Gm48334,10,complement(30644795..30645571),0,0,0,0,0
Hey2,10,complement(30708355..30718797),0.067556644,0.511755731,0.680515264,0.220664065,0.719915901
Gm24168,10,complement(30818375..30818481),0,0,0,0,0
Gm30676,10,complement(30882408..30942240),0,0,0,0,0
Gm23790,10,complement(31039522..31039628),0,0,0,0,0
gene:ENSMUSG00000121634,10,31124019..31127039,0.052986282,9.911E-3,0.02624972,0.125870598,0.221998026
Hddc2,10,31189379..31204200,11.60925208,11.57263541,13.76658611,10.40965631,9.651383733
Gm54769,10,complement(31193165..31193277),0,0,0,0,0
Gm48865,10,31197414..31200018,0,0,0,0,0
Tpd52l1,10,complement(31208372..31321954),4.260689807,3.948087801,2.439973933,4.016061731,3.845076731
Gm48094,10,31274919..31290397,0,0,0,0,0
Gm48092,10,complement(31299525..31302086),0,0,0,0,0
Gm48093,10,31305989..31309502,0,0,0,0,0
Gm47687,10,complement(31324253..31328078),0,0,0,0,0
Rnf217,10,complement(31369189..31485180),5.205270722,5.99709267,6.467160547,8.435947349,6.905583937
Gm47693,10,complement(31431916..31433436),0,0,0,0,0
Nkain2,10,complement(31565306..32766458),0.02221418,0.024929936,0.093542815,0.039577868,0.072838438
Gm47704,10,31743908..31747097,0,0,0,0,0
A230081H15Rik,10,complement(32139607..32142535),0,0,0,0,0
C030006N10Rik,10,complement(32155173..32155689),0,0,0,0,0
Gm47700,10,complement(32360486..32362995),0,0,0,0,0
Gm47702,10,complement(32514827..32515482),0,0,0,0,0
Gm47823,10,complement(32793204..32815681),0,0,0,0,0
Trdn,10,32956550..33352705,0.135479895,0.263747632,0.254772727,1.346460072,1.033508274
Gm47831,10,33047706..33048482,0,0,0,0,0
D830005E20Rik,10,complement(33098341..33132414),0,0,0,0,0
Gm47908,10,complement(33353111..33353468),0,0,0,0,0
Clvs2,10,complement(33388282..33500765),0,3.998E-3,0,8.462E-3,0
Gm47910,10,complement(33456684..33459825),0,0,0,0,0
Gm47911,10,complement(33495232..33497705),0,0,0,0,0
Gm15939,10,33500242..33538428,0,0.013515811,0.011932802,0,0.013163164
Sult3a2,10,complement(33642420..33662700),0,0,0,0,0
Sult3a1,10,33733717..33755528,0,0,0,0,0
Rsph4a,10,33781107..33792017,0.04250516,0.015900518,0.028076412,0.016828727,0.030971303
Zup1,10,complement(33795138..33827265),3.97037331,3.95996862,3.309779455,3.967698752,3.83172577
gene:ENSMUSG00000121326,10,33848281..33852685,0,0,0,0,0
A830082N09Rik,10,complement(33863212..33871051),0.375986331,0.30350925,0.346389157,0.485757756,0.472223486
Rwdd1,10,complement(33872551..33895620),115.752223,126.187643,138.0680815,105.7957704,115.7637083
Gm48045,10,33894811..33896758,1.44684102,1.295998329,1.23627016,1.213992192,1.030058158
Trappc3l,10,33913593..33985811,0.038506784,0.10803591,0.133535431,0.068605568,0.084173683
Calhm4,10,complement(33914780..33920306),0.102923959,0.084004908,0.111249038,0.111135972,0.066473147
Calhm5,10,complement(33963811..33972515),24.57488426,24.6626802,15.99367847,15.15138648,19.19305843
Calhm6,10,complement(34002063..34003980),2.410827394,1.061003486,3.184901989,1.628263893,1.498314635
Dse,10,complement(34027389..34083711),135.11221,137.7385564,119.512422,153.3586131,141.136321
Gm47445,10,complement(34054231..34055924),0,0,0,0,0
Gm26564,10,complement(34106903..34109527),0,0,0,0,0
Gm47485,10,complement(34118809..34121585),0,0,0,0,0
Tspyl1,10,34158186..34161271,112.7549453,103.125499,97.61397984,125.1984177,90.71826837
Nt5dc1,10,complement(34164284..34294548),10.8814624,14.28154585,14.08536735,13.46790257,13.90085743
Gm47508,10,34169554..34172569,0,0,0,0,0
Gm47512,10,complement(34171908..34174903),0.035108358,0.108351289,0.052178669,0,0.115117369
Tspyl4,10,34173438..34177316,10.82553861,9.889761467,13.40098599,11.13216569,10.08343865
Col10a1,10,34265977..34273081,13.11865855,6.369224263,6.368098101,6.466290296,5.57100023
Frk,10,34359395..34487274,9.878514002,11.79840519,11.4547863,14.04731197,12.56596095
gene:ENSMUSG00000121645,10,34754620..34941308,0,0,0,0,0
Gm26341,10,34988194..34988327,0,0,0,0,0
1700054O05Rik,10,complement(35354823..35361392),0,0,0,0,0
Amd2,10,complement(35584671..35587888),2.699830539,3.985752902,3.606505908,4.19933728,3.556815462
Gm40623,10,35714486..35730471,0,0,0,0,0
Gm47049,10,36267588..36272924,0,0,0,0,0
Hs3st5,10,36382810..36710393,0,0,0,0.028306383,0
Gm47054,10,complement(36487896..36490070),0,0,0,0,0
Gm22554,10,complement(36651781..36651927),0,0,0,0,0
Hdac2,10,36850540..36877885,85.24704006,93.23002531,94.88575429,86.9338759,89.00355696
Gm38231,10,37005740..37006086,0,0,0,0,0
Marcks,10,complement(37009371..37014916),551.7417555,480.5534835,521.0399177,591.8363364,547.5559766
Gm57009,10,complement(37015277..37017325),11.13037751,9.120487455,9.140078049,8.97840072,8.206677312
5930403N24Rik,10,37015398..37027311,2.793681268,3.200043829,2.794027827,1.86495031,1.92847309
4930543K20Rik,10,complement(37139390..37139744),0,0,0,0,0
Gm26535,10,37213482..37255648,0,0.011160941,0.078829927,0,0
Gm54846,10,37807676..37807776,0,0,0,0,0
Gm31378,10,complement(37992241..37998057),2.61478371,4.564699266,2.015034652,1.380333745,1.270171414
4930591E09Rik,10,38051776..38057899,0,0,0,0,0
Gm24889,10,38055449..38055580,0,0,0,0,0
Gm54847,10,38089355..38089422,0,0,0,0,0
Gm48197,10,complement(38171070..38189842),0.727350368,0.367322093,0.720667406,0.561549277,0.238492101
Gm22911,10,complement(38491371..38491477),0,0,0,0,0
Rfpl4b,10,complement(38696537..38697775),0.147195288,0.110126927,0.145842844,0.14569462,0
Lama4,10,38841511..38986184,79.64598631,82.92667585,90.91733496,93.35121744,84.68792651
Fam229b,10,complement(38994800..39009910),6.210100408,4.338392608,4.622472382,3.522109478,3.826434284
Tube1,10,39009972..39028538,1.873813418,3.128423872,2.98755165,2.919208631,3.183814779
Ccn6,10,complement(39026966..39039790),0,0,0.036109551,0,0.199163594
D030034A15Rik,10,complement(39045296..39049248),0,0.029363466,0.064810843,0.031077588,0.028597333
Gm31562,10,39121042..39131096,0,0,9.326E-3,0.022360703,0
Gm48486,10,complement(39158337..39199413),0,0,0,0.071590736,0
Gm31616,10,complement(39243712..39245636),0,0.120596137,0.013308949,0.063818028,0.088087212
Fyn,10,39244851..39441377,16.92607488,24.56225501,25.13234667,30.61387576,33.83196032
Gm16364_1,10,complement(39432067..39434058),0.728652175,0.397815701,0.351222447,0.678339946,0.23676653
Gm16364_2,10,complement(39434492..39489678),5.251695349,2.025970443,2.529451115,2.534100016,0.956659429
Traf3ip2,10,39488930..39531303,21.5863267,21.17945115,18.94205964,23.5403622,19.70703505
E130307A14Rik,10,complement(39497408..39608012),1.863522705,1.758062441,1.618358994,2.222247164,1.732478798
2900078I11Rik,10,complement(39533424..39534422),0,0,0,0,0
Rev3l,10,39608114..39751207,17.79063543,17.55121496,15.17178104,25.61101635,17.36753734
Gm22105,10,39625313..39625428,0,0,0,0,0
Mfsd4b4,10,complement(39766009..39775234),10.13163011,8.29283546,7.298676212,8.447802775,6.0510382
4930547M16Rik,10,39775312..39783934,0.299175436,0.311768421,0.16938662,0.380732552,0.280277494
Mfsd4b2,10,complement(39796376..39813309),0.039118465,0.010975206,0,0,0
Mfsd4b3-ps,10,complement(39822908..39836180),4.720776693,3.457244452,3.052322603,4.235028383,2.010871209
Mfsd4b5,10,complement(39834032..39862642),0.224448562,0.172590014,0.102956624,0.217223394,0.154458234
Mfsd4b1,10,complement(39877571..39901264),0.349886597,0.169383337,0.285494429,0.293352966,0.194957326
Slc16a10,10,complement(39909528..40018254),1.353325536,2.418203778,1.515032754,2.592770044,2.643255031
Gm25613,10,39985458..39985586,0,0,0,0,0
Gm31992,10,40040106..40045755,0,0,0,0,0
Gm47598,10,complement(40056653..40059688),0.034067596,0.047790589,0,0,0
Gm37786,10,complement(40095579..40098803),0,0,0,0,0
Rpf2,10,complement(40099242..40123032),28.18231278,37.04225662,37.12463457,31.86174739,36.25203892
Gtf3c6,10,complement(40123699..40134104),34.60574015,33.03064196,34.76374436,33.63114869,33.04725996
Snord3a_1,10,40134463..40134675,0.242791602,0,0,0,0
Snord3a_2,10,40134463..40134676,0,0,0,0,0
A930033M14Rik,10,40136930..40137329,0.258573056,0,0,0,0
Amd1,10,complement(40163454..40178184),122.2676994,157.8328308,150.7905956,148.1545237,153.3319822
Cdk19,10,40215560..40359814,31.34192051,29.83747432,30.09857684,36.99045335,27.69086665
Cdk19os,10,complement(40224504..40226099),0.207042482,0.206536978,0.433073665,0.218593778,0.326865731
Slc22a16,10,40446332..40480128,0,0,0,0,0
Ddo,10,40506007..40557843,0.480931398,0.195081985,0.186586242,0.320028639,0.243823101
Mettl24,10,40559278..40687079,0.710272619,0.664254798,0.569699604,0.883810815,0.850242278
Cdc40,10,complement(40707617..40759307),17.38648255,17.41248342,17.40490923,18.37649296,16.05474351
Gm54942,10,complement(40751636..40751878),0,0,0,0,0
Wasf1,10,40759471..40814566,4.194790638,4.046720828,4.919274706,6.273771641,5.485903272
Gm48057,10,40911191..40913210,0,0,0,0,0
Gpr6,10,complement(40945973..40948281),0,0,0,0,0
Gm32284,10,40951364..40977790,0,0,0,0,0
Gm32338,10,complement(40979000..41014192),0,0,0,0,0
Fig4,10,complement(41064168..41179256),28.40994634,32.3782897,30.88886562,29.3648971,30.17295678
Gm25526,10,41092041..41092172,0,0,0,0,0
Ak9,10,41179976..41310530,0.011132594,0,0.033090921,0.022038193,0.012167615
Gm25626,10,41263896..41264002,0,0,0,0,0
Gm54946,10,complement(41284169..41284273),0,0,0,0,0
Zbtb24,10,41326379..41341570,11.3210885,9.584073688,9.996844205,9.963703248,8.247250514
Mical1,10,41352310..41363028,23.59099634,29.551114,29.0218497,24.61260387,31.54218753
Smpd2,10,complement(41361638..41366365),18.64642761,15.3470426,15.7571638,13.60337751,13.66258688
Ppil6,10,41366435..41390282,0.243310831,0.07446992,0,0.15763435,0.048351264
Cd164,10,41395410..41407044,203.1388052,223.9292572,212.0408095,311.128126,270.3151168
Ccdc162,10,complement(41414842..41592630),0.168418254,0.157506611,0.194682614,0.500103648,0.292848906
Gm17196,10,41429758..41432548,0,0,0,0,0
5730435O14Rik,10,41444012..41452472,0.037097999,0,0.073514279,0,0.121641237
Mir3473b,10,41546735..41546789,0,0,0,0,0
Cep57l1,10,complement(41594836..41685867),5.435735064,6.214341481,6.322831101,6.031204458,6.380652154
BC048559,10,41622717..41659433,0,0,0,0.016232783,0.052280443
Sesn1,10,41685931..41784420,12.5325464,9.932732544,10.71241695,12.98837898,7.551491227
9930024M15Rik,10,41702534..41705117,0,0,0,0,0
Armc2,10,complement(41790986..41894438),0.208642699,0.161482723,0.220982614,0.282000571,0.141542474
1700016J18Rik,10,41894178..41894807,0,0.204355249,0,0,0
Gm40630,10,complement(41908204..41944651),0,0,0,0,0
Foxo3,10,complement(42057837..42152751),22.83134167,19.26769577,20.24266315,40.0263513,26.19705474
Gm56983,10,complement(42152993..42153635),0.080427078,0.45129775,0.398440533,0.764228326,0.175809107
Gm55081,10,42185771..42186015,0,0,0,0,0
Afg1l,10,complement(42188581..42354561),10.86867151,8.088690492,8.249457154,8.719831069,6.623908709
Gm55092,10,complement(42369419..42369742),0,0,0,0,0
Snx3,10,42378026..42411377,312.5751143,288.9522476,293.1672714,272.0864449,272.552672
Nr2e1,10,complement(42437959..42459628),0,0,0,0,0
Ostm1,10,42459818..42578455,17.80356707,19.70244187,18.20844505,18.09694874,19.22756987
Gm15200,10,complement(42574032..42574514),0,0,0,0,0
Gm15199,10,complement(42616535..42634656),0.8110225,0.856633073,0.945377354,0.7366449,0.886424977
Sec63,10,42637492..42708510,96.64635108,117.909932,110.9605011,105.2233504,113.569507
Gm26464,10,complement(42696459..42696763),0,0.190284887,0,0.100696478,0
Scml4,10,42736366..42836776,0.110458393,0.165283054,0.043114103,0.711653621,0.413401745
Gm34006,10,complement(42737378..42740695),0.046927959,0,0.046496781,0.139348575,0.102581902
Gm48671,10,complement(42762701..42764793),0,0,0,0,0
Sobp,10,complement(42878496..43050526),13.7774683,10.68050936,9.93465241,13.37037602,9.042189259
Gm47815,10,42910989..42926215,0,0.03442283,0.045586702,0.072864593,0.067049381
Gm29245,10,43030212..43031627,0,0,0,0,0
Gm29246,10,43049259..43049954,0.296358803,0,0.440453747,0,0.161955954
9030612E09Rik,10,43050695..43052558,1.928200362,1.152019826,0.83841379,1.136887008,0.470011123
5430427G11Rik,10,complement(43096118..43097402),0.764651838,0.406484059,0.538313315,0.334610087,0.395878328
Pdss2,10,43097482..43340878,4.45337126,4.146187393,4.068737347,3.914379278,3.540365845
Gm47857,10,43239006..43242884,0,0,0,0,0
Gm47856,10,43288527..43289758,0,0,0,0,0
Bend3,10,43354827..43391392,6.340140038,7.702505654,6.777824642,9.084464425,10.6679311
Gm47889,10,43394567..43431813,0,0.063776803,0,0,0
Pam16l,10,43400080..43400642,22.32087124,33.60573065,8.145525767,10.6920701,0.552174873
Mtres1,10,complement(43401129..43416990),28.74333968,29.06221373,26.77898993,27.35397806,32.46001597
Cd24a,10,43454280..43460261,255.1354372,145.3846606,106.6694186,142.3961387,45.06474638
F930017D23Rik,10,43469370..43585664,7.797E-3,8.75E-3,7.725E-3,0.023151233,4.261E-3
Gm34481,10,43535314..43539494,0,0,0,0,0
Gm47927,10,complement(43556997..43563298),0,0,0,0,0
Gm47926,10,complement(43566722..43567824),0,0,0,0,0
Gm40634,10,complement(43616110..43619083),0,0.014501972,0,0.015348539,0.02824719
1700027J07Rik,10,43621805..43641832,0,0,0,0,0
4933404K13Rik,10,43700196..43709388,0,0,0,0,0
Qrsl1,10,complement(43750184..43777741),8.212162839,8.03322803,8.420931708,6.822342272,7.962165855
Rtn4ip1,10,43777803..43833197,5.939117618,5.951521287,5.907051517,6.481036721,6.485084124
Crybg1,10,complement(43826632..44024849),35.63792507,20.5834132,24.86746096,18.21716655,14.05637093
Speer5-ps1,10,44045907..44095578,9.239E-3,0.010368668,6.103E-3,3.658E-3,3.366E-3
Atg5,10,44144354..44240287,40.53396499,45.19326754,44.98701939,43.60067596,43.7737954
Mir1929,10,44235672..44235764,0,0,0,0,0
Gm35028,10,complement(44294396..44300320),0,0,0,0,0
Prdm1,10,complement(44313173..44404497),0.185390253,0.561748001,0.385742429,1.657006664,1.053657162
Gm48061,10,complement(44456513..44466234),0,0,0,0,0
Gm22087,10,complement(44473236..44473323),0,0,0,0,0
Gm48065,10,complement(44473885..44478170),0,0.014055919,0.012409652,0.029752895,0
Gm35154,10,44474716..44565305,0,0,0.016261331,0.019493764,8.969E-3
Gm48066,10,44523514..44538492,0,0,0,0,0
Gm55146,10,44544380..44544490,0,0,0,0,0
Gm47388,10,44573177..44575928,0,0,0,0,0
Gm47389,10,44591654..44593261,0.080053578,0,0,0,0
4930431F10Rik,10,complement(44606865..44614996),0,0,0,0,0
Gm47392,10,44607036..44699982,0,0,0,0,0
Gm22503,10,44608449..44608563,0,0,0,0,0
Gm47398,10,complement(44727489..44742882),0.153203259,0.181484681,0.059031627,0.758206694,0.827931844
Gm40638,10,complement(44778654..44819390),0,0,0,0,0
Gm55148,10,complement(44798163..44798273),0,0,0,0,0
Gm40639,10,44900398..44904248,0,0,0,0,0
Prep,10,44943299..45043294,29.92522523,32.76618564,39.79927114,32.10576373,43.9778409
Gm55149,10,complement(44971725..44971804),0,0,0,0,0
Popdc3,10,45054194..45194548,1.291003255,1.880696169,1.660423932,7.475372011,3.351197576
Gm55150,10,45123183..45123245,0,0,0,0,0
Gm26016,10,complement(45144699..45144827),0,0,0,0,0
Gm15934,10,complement(45163407..45165520),0,0,0,0.058499859,0.053831074
Bves,10,45211868..45248575,0.45432576,0.591699319,0.689120621,2.524947807,1.256739558
Lin28b,10,complement(45252716..45362491),0,6.402E-3,2.826E-3,0,0
Gm55152,10,45413340..45413446,0,0,0,0,0
Hace1,10,45453925..45588441,4.404454276,5.439688336,4.940135535,5.644910888,5.561657694
Gm47503,10,45533051..45538008,0,0,0,0,0
gene:ENSMUSG00000121677,10,45557082..45557621,0,0.107475724,0,0,0
D030045P18Rik,10,45683658..45728379,0.14344509,0.035773715,0.089487435,0.29027565,0.162588205
Gm55181,10,complement(45692843..45692957),0,0,0,0,0
gene:ENSMUSG00000121783,10,45751384..45752191,1.408071096,1.328814947,1.775624595,3.078844669,4.022340478
Gm35430,10,46104735..46201390,0,0,0,0,0
Gm25740,10,46253705..46253811,0,0,0,0,0
Gm23481,10,complement(46534604..46534734),0,0,0,0,0
Gm25650,10,complement(46714442..46714603),0,0,0,0,0
Gm35552,10,complement(46892675..46978928),0,0,0,0,0
Gm47568,10,46900343..46913442,0,0,0,0,0
Gm47571,10,47516219..47516630,0,0,0,0,0
Gm47353,10,complement(48287451..48287763),0,0,0,0,0
Gm55183,10,48313918..48314046,0,0,0,0,0
Gm47354,10,complement(48411077..48412452),0,0,0,0,0
Gm24256,10,complement(48495408..48495491),0,0,0,0,0
Gm47378,10,48744674..48746341,0,0,0,0,0
Gm47380,10,48786212..48786629,0,0,0,0,0
